bmi,goal,meal_time,recommendation
23,maintenance,breakfast,avocado_toast
21,muscle_gain,lunch,lentils_quinoa
32,weight_loss,dinner,roasted_cauliflower
23,maintenance,dinner,vegetable_soup
38,weight_loss,breakfast,chia_pudding
18,muscle_gain,lunch,chicken_rice
23,muscle_gain,breakfast,oatmeal_protein_shake
36,weight_loss,lunch,clear_soup_crackers
22,muscle_gain,lunch,beef_stir_fry
22,muscle_gain,lunch,fish_rice
23,muscle_gain,dinner,lentil_stew_rice
36,weight_loss,breakfast,fruit_bowl
18,muscle_gain,dinner,lentil_stew_rice
36,weight_loss,breakfast,fruit_bowl
27,maintenance,dinner,cottage_cheese_salad
30,weight_loss,breakfast,chia_pudding
23,muscle_gain,breakfast,peanut_butter_toast
31,weight_loss,breakfast,fruit_bowl
26,maintenance,breakfast,poha_with_peanuts
29,weight_loss,lunch,vegetable_dalia
31,weight_loss,lunch,salad_chicken
17,muscle_gain,dinner,eggs_roti
32,weight_loss,dinner,boiled_vegetables
22,muscle_gain,lunch,chicken_rice
22,muscle_gain,breakfast,eggs_milk_banana
27,maintenance,breakfast,poha_with_peanuts
22,muscle_gain,breakfast,paneer_paratha
23,maintenance,breakfast,avocado_toast
24,maintenance,dinner,roti_vegetables
23,muscle_gain,breakfast,peanut_butter_toast
37,weight_loss,lunch,grilled_chicken_salad
17,muscle_gain,lunch,lentils_quinoa
18,muscle_gain,dinner,eggs_roti
30,weight_loss,lunch,grilled_chicken_salad
19,muscle_gain,dinner,lentil_stew_rice
23,muscle_gain,dinner,paneer_roti
24,maintenance,dinner,tofu_stir_fry
20,muscle_gain,lunch,lentils_quinoa
25,maintenance,lunch,rice_dal_salad
35,weight_loss,dinner,clear_soup_tofu
22,maintenance,lunch,quinoa_bowl
22,maintenance,dinner,tofu_stir_fry
17,muscle_gain,lunch,paneer_pulao
33,weight_loss,breakfast,chia_pudding
24,maintenance,lunch,rice_dal_salad
17,muscle_gain,breakfast,eggs_milk_banana
28,weight_loss,breakfast,fruit_bowl
27,maintenance,breakfast,avocado_toast
28,weight_loss,breakfast,boiled_eggs_spinach
23,maintenance,dinner,vegetable_soup
23,maintenance,breakfast,oats_fruits
22,muscle_gain,lunch,chicken_rice
29,weight_loss,breakfast,black_coffee_omelette
40,weight_loss,dinner,soup_salad
17,muscle_gain,lunch,beef_stir_fry
19,muscle_gain,breakfast,oatmeal_protein_shake
40,weight_loss,dinner,clear_soup_tofu
22,maintenance,dinner,roti_vegetables
27,maintenance,lunch,rice_dal_salad
33,weight_loss,breakfast,oats_green_tea
23,maintenance,dinner,cottage_cheese_salad
24,maintenance,breakfast,oats_fruits
26,maintenance,dinner,tofu_stir_fry
18,muscle_gain,breakfast,oatmeal_protein_shake
22,muscle_gain,lunch,lentils_quinoa
25,maintenance,breakfast,smoothie_oats
33,weight_loss,lunch,salad_chicken
24,maintenance,breakfast,poha_with_peanuts
21,muscle_gain,lunch,beef_stir_fry
25,maintenance,breakfast,avocado_toast
33,weight_loss,breakfast,fruit_bowl
21,muscle_gain,lunch,turkey_sandwich
17,muscle_gain,lunch,beef_stir_fry
39,weight_loss,breakfast,fruit_bowl
24,maintenance,dinner,baked_fish_veggies
22,muscle_gain,lunch,chicken_rice
23,muscle_gain,dinner,lentil_stew_rice
40,weight_loss,dinner,clear_soup_tofu
21,muscle_gain,breakfast,oatmeal_protein_shake
33,weight_loss,dinner,moong_dal_chilla
22,maintenance,lunch,mixed_veg_curry_rice
19,muscle_gain,dinner,eggs_roti
33,weight_loss,breakfast,oats_green_tea
18,muscle_gain,lunch,beef_stir_fry
28,weight_loss,dinner,boiled_vegetables
25,maintenance,breakfast,avocado_toast
20,muscle_gain,dinner,paneer_roti
21,muscle_gain,lunch,beef_stir_fry
21,muscle_gain,lunch,paneer_pulao
18,muscle_gain,dinner,grilled_chicken_sweet_potato
38,weight_loss,lunch,sprouts_salad
30,weight_loss,lunch,clear_soup_crackers
23,maintenance,lunch,rice_dal_salad
33,weight_loss,lunch,clear_soup_crackers
21,muscle_gain,dinner,paneer_roti
27,maintenance,breakfast,oats_fruits
18,muscle_gain,lunch,paneer_pulao
21,muscle_gain,dinner,lentil_stew_rice
20,muscle_gain,dinner,eggs_roti
31,weight_loss,dinner,soup_salad
17,muscle_gain,lunch,chicken_rice
25,maintenance,dinner,baked_fish_veggies
34,weight_loss,dinner,soup_salad
23,maintenance,dinner,baked_fish_veggies
32,weight_loss,breakfast,oats_green_tea
23,maintenance,lunch,rice_dal_salad
36,weight_loss,breakfast,boiled_eggs_spinach
19,muscle_gain,lunch,beef_stir_fry
18,muscle_gain,breakfast,greek_yogurt_nuts
22,maintenance,lunch,quinoa_bowl
30,weight_loss,breakfast,black_coffee_omelette
21,muscle_gain,breakfast,greek_yogurt_nuts
37,weight_loss,breakfast,black_coffee_omelette
21,muscle_gain,breakfast,peanut_butter_toast
24,maintenance,dinner,tofu_stir_fry
29,weight_loss,dinner,moong_dal_chilla
22,maintenance,lunch,rice_dal_salad
26,maintenance,lunch,rice_dal_salad
20,muscle_gain,lunch,lentils_quinoa
36,weight_loss,lunch,grilled_chicken_salad
20,muscle_gain,lunch,chicken_rice
29,weight_loss,dinner,boiled_vegetables
22,muscle_gain,dinner,tofu_steak_rice
37,weight_loss,lunch,vegetable_dalia
22,maintenance,lunch,dal_roti
23,muscle_gain,breakfast,greek_yogurt_nuts
28,weight_loss,breakfast,boiled_eggs_spinach
20,muscle_gain,lunch,chicken_rice
34,weight_loss,breakfast,boiled_eggs_spinach
19,muscle_gain,breakfast,peanut_butter_toast
28,weight_loss,lunch,vegetable_dalia
22,maintenance,dinner,tofu_stir_fry
20,muscle_gain,lunch,fish_rice
34,weight_loss,lunch,clear_soup_crackers
28,weight_loss,breakfast,oats_green_tea
39,weight_loss,lunch,salad_chicken
18,muscle_gain,lunch,chicken_rice
23,muscle_gain,breakfast,paneer_paratha
38,weight_loss,lunch,clear_soup_crackers
21,muscle_gain,dinner,lentil_stew_rice
34,weight_loss,lunch,grilled_chicken_salad
34,weight_loss,dinner,moong_dal_chilla
24,maintenance,breakfast,avocado_toast
27,maintenance,breakfast,muesli_milk
36,weight_loss,lunch,grilled_chicken_salad
17,muscle_gain,breakfast,eggs_milk_banana
30,weight_loss,dinner,moong_dal_chilla
20,muscle_gain,dinner,tofu_steak_rice
21,muscle_gain,dinner,eggs_roti
40,weight_loss,lunch,clear_soup_crackers
21,muscle_gain,lunch,lentils_quinoa
38,weight_loss,dinner,clear_soup_tofu
33,weight_loss,lunch,grilled_chicken_salad
31,weight_loss,breakfast,fruit_bowl
36,weight_loss,dinner,soup_salad
32,weight_loss,lunch,grilled_chicken_salad
26,maintenance,breakfast,oats_fruits
20,muscle_gain,lunch,chicken_rice
40,weight_loss,dinner,soup_salad
21,muscle_gain,breakfast,greek_yogurt_nuts
39,weight_loss,lunch,grilled_chicken_salad
24,maintenance,lunch,mixed_veg_curry_rice
24,maintenance,lunch,chickpea_salad
27,maintenance,lunch,dal_roti
22,maintenance,dinner,cottage_cheese_salad
21,muscle_gain,dinner,paneer_roti
37,weight_loss,lunch,sprouts_salad
27,maintenance,dinner,tofu_stir_fry
32,weight_loss,lunch,grilled_chicken_salad
32,weight_loss,dinner,boiled_vegetables
40,weight_loss,breakfast,boiled_eggs_spinach
17,muscle_gain,lunch,turkey_sandwich
20,muscle_gain,breakfast,eggs_milk_banana
38,weight_loss,dinner,roasted_cauliflower
23,muscle_gain,dinner,grilled_chicken_sweet_potato
38,weight_loss,dinner,boiled_vegetables
31,weight_loss,breakfast,boiled_eggs_spinach
22,muscle_gain,lunch,chicken_rice
29,weight_loss,lunch,grilled_chicken_salad
27,maintenance,lunch,mixed_veg_curry_rice
22,muscle_gain,lunch,beef_stir_fry
27,maintenance,lunch,mixed_veg_curry_rice
25,maintenance,dinner,tofu_stir_fry
22,muscle_gain,lunch,lentils_quinoa
18,muscle_gain,lunch,beef_stir_fry
23,muscle_gain,breakfast,paneer_paratha
28,weight_loss,dinner,moong_dal_chilla
37,weight_loss,dinner,soup_salad
30,weight_loss,breakfast,black_coffee_omelette
24,maintenance,breakfast,avocado_toast
27,maintenance,breakfast,smoothie_oats
27,maintenance,lunch,quinoa_bowl
25,maintenance,dinner,tofu_stir_fry
30,weight_loss,dinner,roasted_cauliflower
39,weight_loss,dinner,roasted_cauliflower
25,maintenance,lunch,chickpea_salad
26,maintenance,breakfast,oats_fruits
23,muscle_gain,lunch,beef_stir_fry
21,muscle_gain,dinner,grilled_chicken_sweet_potato
27,maintenance,dinner,cottage_cheese_salad
36,weight_loss,lunch,vegetable_dalia
39,weight_loss,breakfast,chia_pudding
25,maintenance,breakfast,muesli_milk
35,weight_loss,lunch,grilled_chicken_salad
22,muscle_gain,lunch,beef_stir_fry
21,muscle_gain,dinner,paneer_roti
22,muscle_gain,breakfast,eggs_milk_banana
23,maintenance,lunch,quinoa_bowl
35,weight_loss,lunch,vegetable_dalia
22,maintenance,dinner,baked_fish_veggies
37,weight_loss,dinner,soup_salad
21,muscle_gain,breakfast,peanut_butter_toast
33,weight_loss,breakfast,fruit_bowl
19,muscle_gain,dinner,paneer_roti
30,weight_loss,dinner,roasted_cauliflower
23,muscle_gain,lunch,chicken_rice
17,muscle_gain,dinner,grilled_chicken_sweet_potato
25,maintenance,breakfast,oats_fruits
22,muscle_gain,breakfast,eggs_milk_banana
23,muscle_gain,lunch,lentils_quinoa
17,muscle_gain,lunch,beef_stir_fry
39,weight_loss,breakfast,fruit_bowl
31,weight_loss,breakfast,boiled_eggs_spinach
33,weight_loss,dinner,clear_soup_tofu
22,muscle_gain,lunch,chicken_rice
19,muscle_gain,dinner,grilled_chicken_sweet_potato
24,maintenance,lunch,chickpea_salad
23,maintenance,breakfast,poha_with_peanuts
32,weight_loss,breakfast,fruit_bowl
17,muscle_gain,dinner,paneer_roti
31,weight_loss,breakfast,chia_pudding
23,muscle_gain,dinner,tofu_steak_rice
40,weight_loss,breakfast,chia_pudding
37,weight_loss,breakfast,oats_green_tea
37,weight_loss,dinner,moong_dal_chilla
36,weight_loss,breakfast,chia_pudding
28,weight_loss,breakfast,black_coffee_omelette
29,weight_loss,breakfast,black_coffee_omelette
22,maintenance,dinner,tofu_stir_fry
20,muscle_gain,dinner,paneer_roti
26,maintenance,lunch,dal_roti
32,weight_loss,breakfast,chia_pudding
30,weight_loss,lunch,salad_chicken
19,muscle_gain,lunch,turkey_sandwich
30,weight_loss,lunch,clear_soup_crackers
28,weight_loss,dinner,clear_soup_tofu
24,maintenance,lunch,rice_dal_salad
31,weight_loss,dinner,boiled_vegetables
23,muscle_gain,lunch,paneer_pulao
28,weight_loss,dinner,roasted_cauliflower
26,maintenance,breakfast,avocado_toast
28,weight_loss,lunch,sprouts_salad
18,muscle_gain,breakfast,greek_yogurt_nuts
18,muscle_gain,lunch,beef_stir_fry
24,maintenance,lunch,quinoa_bowl
20,muscle_gain,lunch,beef_stir_fry
27,maintenance,lunch,quinoa_bowl
40,weight_loss,dinner,moong_dal_chilla
23,muscle_gain,lunch,chicken_rice
17,muscle_gain,lunch,fish_rice
25,maintenance,dinner,vegetable_soup
22,muscle_gain,lunch,lentils_quinoa
31,weight_loss,dinner,moong_dal_chilla
17,muscle_gain,dinner,grilled_chicken_sweet_potato
19,muscle_gain,lunch,chicken_rice
20,muscle_gain,breakfast,peanut_butter_toast
27,maintenance,breakfast,muesli_milk
22,maintenance,breakfast,smoothie_oats
37,weight_loss,lunch,sprouts_salad
22,muscle_gain,lunch,fish_rice
37,weight_loss,lunch,sprouts_salad
23,maintenance,lunch,dal_roti
38,weight_loss,dinner,soup_salad
36,weight_loss,breakfast,fruit_bowl
30,weight_loss,lunch,salad_chicken
21,muscle_gain,breakfast,paneer_paratha
18,muscle_gain,lunch,beef_stir_fry
31,weight_loss,breakfast,fruit_bowl
27,maintenance,breakfast,avocado_toast
35,weight_loss,dinner,soup_salad
21,muscle_gain,breakfast,greek_yogurt_nuts
19,muscle_gain,lunch,turkey_sandwich
37,weight_loss,lunch,grilled_chicken_salad
20,muscle_gain,dinner,paneer_roti
27,maintenance,lunch,quinoa_bowl
18,muscle_gain,breakfast,oatmeal_protein_shake
38,weight_loss,lunch,grilled_chicken_salad
19,muscle_gain,lunch,chicken_rice
23,maintenance,lunch,rice_dal_salad
39,weight_loss,lunch,sprouts_salad
24,maintenance,dinner,baked_fish_veggies
34,weight_loss,breakfast,fruit_bowl
28,weight_loss,dinner,moong_dal_chilla
32,weight_loss,breakfast,boiled_eggs_spinach
23,maintenance,breakfast,muesli_milk
26,maintenance,breakfast,oats_fruits
38,weight_loss,dinner,moong_dal_chilla
21,muscle_gain,lunch,fish_rice
23,muscle_gain,breakfast,eggs_milk_banana
24,maintenance,dinner,baked_fish_veggies
39,weight_loss,dinner,soup_salad
28,weight_loss,dinner,moong_dal_chilla
18,muscle_gain,lunch,beef_stir_fry
33,weight_loss,breakfast,chia_pudding
37,weight_loss,lunch,salad_chicken
19,muscle_gain,lunch,beef_stir_fry
26,maintenance,breakfast,oats_fruits
27,maintenance,dinner,vegetable_soup
22,muscle_gain,breakfast,peanut_butter_toast
19,muscle_gain,breakfast,eggs_milk_banana
23,maintenance,dinner,baked_fish_veggies
38,weight_loss,breakfast,chia_pudding
23,maintenance,breakfast,muesli_milk
20,muscle_gain,dinner,grilled_chicken_sweet_potato
30,weight_loss,dinner,boiled_vegetables
20,muscle_gain,breakfast,peanut_butter_toast
33,weight_loss,dinner,boiled_vegetables
25,maintenance,breakfast,oats_fruits
23,muscle_gain,lunch,paneer_pulao
31,weight_loss,dinner,soup_salad
18,muscle_gain,dinner,grilled_chicken_sweet_potato
22,muscle_gain,dinner,eggs_roti
31,weight_loss,lunch,vegetable_dalia
18,muscle_gain,lunch,beef_stir_fry
27,maintenance,lunch,chickpea_salad
18,muscle_gain,breakfast,peanut_butter_toast
33,weight_loss,breakfast,black_coffee_omelette
38,weight_loss,breakfast,fruit_bowl
35,weight_loss,breakfast,black_coffee_omelette
22,maintenance,dinner,roti_vegetables
17,muscle_gain,breakfast,peanut_butter_toast
20,muscle_gain,dinner,grilled_chicken_sweet_potato
23,maintenance,dinner,vegetable_soup
21,muscle_gain,breakfast,peanut_butter_toast
26,maintenance,breakfast,avocado_toast
36,weight_loss,lunch,grilled_chicken_salad
26,maintenance,dinner,tofu_stir_fry
23,muscle_gain,dinner,paneer_roti
18,muscle_gain,dinner,paneer_roti
21,muscle_gain,dinner,lentil_stew_rice
25,maintenance,lunch,chickpea_salad
30,weight_loss,lunch,clear_soup_crackers
23,maintenance,lunch,rice_dal_salad
22,maintenance,breakfast,muesli_milk
25,maintenance,dinner,cottage_cheese_salad
17,muscle_gain,breakfast,peanut_butter_toast
17,muscle_gain,dinner,lentil_stew_rice
23,maintenance,dinner,vegetable_soup
23,muscle_gain,lunch,lentils_quinoa
36,weight_loss,dinner,soup_salad
26,maintenance,dinner,roti_vegetables
35,weight_loss,dinner,soup_salad
22,muscle_gain,dinner,paneer_roti
31,weight_loss,breakfast,fruit_bowl
25,maintenance,dinner,cottage_cheese_salad
19,muscle_gain,breakfast,oatmeal_protein_shake
24,maintenance,dinner,vegetable_soup
17,muscle_gain,dinner,tofu_steak_rice
28,weight_loss,dinner,clear_soup_tofu
18,muscle_gain,dinner,tofu_steak_rice
21,muscle_gain,breakfast,paneer_paratha
18,muscle_gain,dinner,paneer_roti
28,weight_loss,breakfast,black_coffee_omelette
27,maintenance,lunch,quinoa_bowl
18,muscle_gain,breakfast,paneer_paratha
23,maintenance,breakfast,smoothie_oats
32,weight_loss,lunch,sprouts_salad
39,weight_loss,dinner,soup_salad
25,maintenance,lunch,rice_dal_salad
34,weight_loss,lunch,sprouts_salad
22,muscle_gain,lunch,fish_rice
36,weight_loss,breakfast,fruit_bowl
21,muscle_gain,dinner,lentil_stew_rice
36,weight_loss,dinner,roasted_cauliflower
36,weight_loss,breakfast,chia_pudding
22,maintenance,breakfast,poha_with_peanuts
30,weight_loss,dinner,soup_salad
23,maintenance,dinner,cottage_cheese_salad
24,maintenance,dinner,roti_vegetables
19,muscle_gain,breakfast,greek_yogurt_nuts
36,weight_loss,dinner,clear_soup_tofu
37,weight_loss,dinner,clear_soup_tofu
21,muscle_gain,dinner,eggs_roti
22,maintenance,lunch,chickpea_salad
27,maintenance,lunch,mixed_veg_curry_rice
26,maintenance,dinner,baked_fish_veggies
18,muscle_gain,dinner,eggs_roti
23,maintenance,breakfast,smoothie_oats
34,weight_loss,lunch,sprouts_salad
20,muscle_gain,dinner,lentil_stew_rice
21,muscle_gain,dinner,eggs_roti
38,weight_loss,lunch,vegetable_dalia
23,muscle_gain,dinner,grilled_chicken_sweet_potato
23,maintenance,breakfast,poha_with_peanuts
20,muscle_gain,breakfast,oatmeal_protein_shake
25,maintenance,breakfast,avocado_toast
24,maintenance,breakfast,muesli_milk
18,muscle_gain,breakfast,oatmeal_protein_shake
26,maintenance,dinner,tofu_stir_fry
24,maintenance,lunch,dal_roti
31,weight_loss,lunch,clear_soup_crackers
18,muscle_gain,lunch,chicken_rice
28,weight_loss,dinner,soup_salad
21,muscle_gain,dinner,grilled_chicken_sweet_potato
39,weight_loss,breakfast,black_coffee_omelette
24,maintenance,lunch,chickpea_salad
40,weight_loss,dinner,roasted_cauliflower
33,weight_loss,lunch,salad_chicken
18,muscle_gain,lunch,chicken_rice
20,muscle_gain,lunch,fish_rice
40,weight_loss,breakfast,black_coffee_omelette
27,maintenance,breakfast,poha_with_peanuts
38,weight_loss,breakfast,black_coffee_omelette
24,maintenance,dinner,tofu_stir_fry
26,maintenance,breakfast,muesli_milk
25,maintenance,lunch,dal_roti
24,maintenance,dinner,baked_fish_veggies
25,maintenance,breakfast,avocado_toast
24,maintenance,breakfast,poha_with_peanuts
35,weight_loss,lunch,sprouts_salad
26,maintenance,lunch,rice_dal_salad
25,maintenance,lunch,chickpea_salad
31,weight_loss,dinner,soup_salad
24,maintenance,lunch,rice_dal_salad
23,maintenance,breakfast,muesli_milk
25,maintenance,lunch,dal_roti
25,maintenance,dinner,cottage_cheese_salad
22,maintenance,breakfast,avocado_toast
37,weight_loss,dinner,soup_salad
21,muscle_gain,dinner,grilled_chicken_sweet_potato
22,maintenance,lunch,rice_dal_salad
24,maintenance,breakfast,oats_fruits
29,weight_loss,dinner,clear_soup_tofu
22,muscle_gain,dinner,paneer_roti
37,weight_loss,lunch,grilled_chicken_salad
29,weight_loss,dinner,roasted_cauliflower
33,weight_loss,breakfast,chia_pudding
24,maintenance,lunch,dal_roti
26,maintenance,lunch,dal_roti
25,maintenance,lunch,mixed_veg_curry_rice
22,muscle_gain,lunch,lentils_quinoa
32,weight_loss,breakfast,fruit_bowl
22,muscle_gain,dinner,paneer_roti
31,weight_loss,dinner,boiled_vegetables
18,muscle_gain,lunch,chicken_rice
20,muscle_gain,breakfast,peanut_butter_toast
17,muscle_gain,lunch,fish_rice
34,weight_loss,dinner,roasted_cauliflower
21,muscle_gain,breakfast,paneer_paratha
22,muscle_gain,dinner,lentil_stew_rice
26,maintenance,lunch,mixed_veg_curry_rice
21,muscle_gain,breakfast,paneer_paratha
22,maintenance,lunch,rice_dal_salad
24,maintenance,breakfast,oats_fruits
27,maintenance,dinner,cottage_cheese_salad
20,muscle_gain,lunch,turkey_sandwich
22,muscle_gain,dinner,eggs_roti
33,weight_loss,lunch,vegetable_dalia
23,maintenance,dinner,vegetable_soup
23,maintenance,breakfast,smoothie_oats
25,maintenance,lunch,quinoa_bowl
18,muscle_gain,dinner,eggs_roti
26,maintenance,breakfast,muesli_milk
21,muscle_gain,dinner,lentil_stew_rice
27,maintenance,breakfast,oats_fruits
28,weight_loss,breakfast,black_coffee_omelette
18,muscle_gain,lunch,turkey_sandwich
23,muscle_gain,breakfast,paneer_paratha
22,muscle_gain,breakfast,paneer_paratha
29,weight_loss,dinner,boiled_vegetables
33,weight_loss,dinner,boiled_vegetables
32,weight_loss,dinner,moong_dal_chilla
21,muscle_gain,lunch,paneer_pulao
35,weight_loss,dinner,clear_soup_tofu
18,muscle_gain,dinner,eggs_roti
28,weight_loss,dinner,clear_soup_tofu
20,muscle_gain,dinner,lentil_stew_rice
27,maintenance,dinner,baked_fish_veggies
23,muscle_gain,dinner,eggs_roti
32,weight_loss,breakfast,black_coffee_omelette
21,muscle_gain,breakfast,peanut_butter_toast
31,weight_loss,lunch,clear_soup_crackers
18,muscle_gain,breakfast,greek_yogurt_nuts
21,muscle_gain,dinner,lentil_stew_rice
19,muscle_gain,lunch,chicken_rice
22,maintenance,lunch,quinoa_bowl
37,weight_loss,dinner,soup_salad
36,weight_loss,breakfast,boiled_eggs_spinach
26,maintenance,breakfast,poha_with_peanuts
33,weight_loss,lunch,grilled_chicken_salad
34,weight_loss,dinner,clear_soup_tofu
22,muscle_gain,lunch,lentils_quinoa
17,muscle_gain,breakfast,peanut_butter_toast
32,weight_loss,dinner,boiled_vegetables
24,maintenance,breakfast,muesli_milk
23,maintenance,dinner,tofu_stir_fry
21,muscle_gain,dinner,tofu_steak_rice
21,muscle_gain,lunch,paneer_pulao
22,muscle_gain,dinner,grilled_chicken_sweet_potato
17,muscle_gain,dinner,eggs_roti
21,muscle_gain,breakfast,paneer_paratha
37,weight_loss,breakfast,oats_green_tea
23,maintenance,breakfast,poha_with_peanuts
25,maintenance,dinner,vegetable_soup
39,weight_loss,breakfast,boiled_eggs_spinach
23,maintenance,breakfast,poha_with_peanuts
22,muscle_gain,lunch,fish_rice
25,maintenance,dinner,roti_vegetables
21,muscle_gain,lunch,lentils_quinoa
37,weight_loss,breakfast,boiled_eggs_spinach
28,weight_loss,dinner,moong_dal_chilla
20,muscle_gain,dinner,paneer_roti
40,weight_loss,lunch,vegetable_dalia
22,maintenance,lunch,rice_dal_salad
32,weight_loss,breakfast,fruit_bowl
